id,x,y,z
2126,-62.08499527,4.383749485,4.372583389
2127,-61.88381195,3.084768534,0.40397048
2128,-61.87383652,3.153768063,0.6126627922
2129,-61.88382339,3.215001345,0.8048186302
2130,-61.87668228,3.28061533,0.9992318153
2131,-61.88922882,3.3467402460000004,1.20471096
2132,-61.87891388,3.4118521210000003,1.400025368
2133,-61.88391113,3.48009038,1.606485367
2134,-61.88329315,3.545286179,1.809735298
2135,-61.89248657,3.595036983,1.973028183
2136,-61.88470078,3.672085762,2.209337234
2137,-61.88408279,3.737384081,2.414198875
2138,-61.88097382,3.799117327,2.607504845
2139,-61.88325882,3.850152016000001,2.766976357
2140,-61.87113953,3.950749636,3.068458557
2141,-61.88227463,3.998050928,3.21320343
2142,-61.88560486,4.062836647,3.4109478
2143,-61.87932968,4.1274557110000005,3.605604172
2144,-61.88262558,4.1987590789999985,3.8176651
2145,-61.88306808,4.262056828,4.006313324
2146,-61.88916016,4.330057144,4.210866928
2147,-61.88018799,4.396520615,4.41270256
2148,-61.67758179,3.090167522,0.4200742245
2149,-61.68823242,3.1532199380000003,0.6090707779
2150,-61.68708420000001,3.216265678,0.8014464378
2151,-61.68144226,3.282516241,1.008417606
2152,-61.67682648,3.346417427,1.205041885
2153,-61.67874527,3.411903858,1.402558327
2154,-61.67441940000001,3.482988119,1.614292145
2155,-61.67832565,3.5443789960000003,1.805886269
2156,-61.66865921,3.602468967,1.991778374
2157,-61.68307495,3.674848557,2.215574265
2158,-61.67338562,3.73833251,2.4124059680000003
2159,-61.6819725,3.798533678,2.603462219
2160,-61.68462753,3.848668337,2.759860992
2161,-61.69364166,3.95090723,3.065156937
2162,-61.68091965,3.998015165,3.208015442
2163,-61.68641281,4.061649323,3.402284622
2164,-61.68013382,4.126853943,3.602100372
2165,-61.686203000000006,4.195812702,3.807395935
2166,-61.68631744,4.257978916,3.993581772
2167,-61.71042252,4.325451851,4.19875145
2168,-61.71165466,4.39140892,4.403133392
2169,-61.48665237,3.086595774,0.4092005491
2170,-61.48539734,3.152515888,0.6036462784000001
2171,-61.48405457,3.216938019,0.801813364
2172,-61.48146057,3.2830398080000003,1.007650852
2173,-61.47687149,3.3474035260000004,1.206419945
2174,-61.47932434,3.412563562,1.403085709
2175,-61.48044586,3.4787318710000004,1.603664398
2176,-61.47989655,3.5432200430000003,1.802602768
2177,-61.49693298,3.599704027,1.981759071
2178,-61.48280716,3.680354357,2.228470802
2179,-61.48236847,3.738963366,2.410456657
2180,-61.47568512,3.80279541,2.611373901
2181,-61.47226334,3.852232933,2.762722969
2182,-61.47306061,3.954282522,3.067220688
2183,-61.48794937,4.0016675,3.215314865
2184,-61.48251343,4.066775799,3.41261673
2185,-61.48510742,4.128363609,3.601989746
2186,-61.48109436,4.199885368,3.819721222
2187,-61.47894287,4.251552582,3.970003128
2188,-61.48786163,4.327406883,4.209749222
2189,-61.47859573,4.393357754,4.409402847
2190,-61.27510071,3.08648324,0.4094432592
2191,-61.27914429,3.150161982,0.6040737629
2192,-61.2795372,3.217048645,0.8049829006
2193,-61.27700806,3.279608965,0.9964966774
2194,-61.28198242,3.3467707630000003,1.205910206
2195,-61.27886963,3.411637545,1.4026284219999998
2196,-61.2838974,3.479866266,1.6080513
2197,-61.28892899,3.5413739680000003,1.797907829
2198,-61.28314209,3.600168943,1.988718987
2199,-61.27770615,3.676871061,2.220964432
2200,-61.28768921,3.737943172,2.409863472
2201,-61.28461456,3.801696539,2.607822418
2202,-61.27882767,3.853291035,2.767401695
2203,-61.28780365,3.952671289,3.066781998
2204,-61.28208542,3.997064829,3.20283699
2205,-61.28103638,4.060914993,3.398111343
2206,-61.29279327,4.1268949510000015,3.601335526
2207,-61.27877045,4.198092461,3.816949844
2208,-61.26665497,4.260159492,4.00213623
2209,-61.27540207,4.327833176,4.206972122
2210,-61.28845978,4.390687466,4.399990082
2211,-64.81443024,3.27065587,0.9568886757
2212,-61.08186722,3.084475756,0.4056224823
2213,-61.08670044,3.150643826,0.6089680195
2214,-61.08188629,3.2164886000000004,0.8057229519
2215,-61.07965851,3.283344269,1.006884098
2216,-61.08845901,3.346393824,1.203672886
2217,-61.08479309,3.410021544,1.3987665180000002
2218,-61.08470154,3.4771986010000004,1.600234985
2219,-61.07986069,3.542592525,1.803853989
2220,-61.0655632,3.603286028,1.9989748
2221,-61.07658768,3.678816795,2.229496002
2222,-61.08680725,3.736010551,2.407022476
2223,-61.0819664,3.800673723,2.606633186
2224,-61.09460068,3.852633476,2.770088196
2225,-61.07285690000001,3.950310469,3.0673713680000003
2226,-61.08127213,3.994535446,3.203231812
2227,-61.07727432,4.061733723,3.4047966
2228,-61.08544159,4.127546787,3.606550217
2229,-61.07561874,4.1962184910000015,3.812652588
2230,-61.08082199,4.260397434,4.004199982
2231,-61.08265686,4.328537464,4.210420609
2232,-61.07977676,4.397962093,4.423044205
2233,-60.88482666,3.076331139,0.3821079731
2234,-60.87431717,3.139049768,0.5781366825
2235,-60.88680649,3.20798111,0.7829055786
2236,-60.87805557,3.274682999,0.9815688133
2237,-60.87870407,3.338173389,1.178152561
2238,-60.88229752,3.401847601,1.37109375
2239,-60.8876152,3.4696702960000003,1.5779323580000002
2240,-60.88291168,3.534309626,1.7777233119999998
2241,-60.88414764,3.5897302630000003,1.955080986
2242,-60.89417267,3.664050579,2.190743446
2243,-60.89369965,3.723772764,2.377127647
2244,-60.88835907,3.787406445,2.574015617
2245,-60.88302231,3.845249891,2.759613991
2246,-60.88146973,3.927499771,3.029039383
2247,-60.88277435,3.984108448,3.178209305
2248,-60.88152695,4.049147129,3.369697571
2249,-60.88510895,4.115870953,3.5736866000000003
2250,-60.87824249,4.186152935,3.785108566
2251,-60.88003159,4.251752853,3.977380753
2252,-60.87938309,4.317986965,4.177780151
2253,-60.88164520000001,4.384501933999998,4.382167816
2254,-60.677845,3.086274862,0.4129931927
2255,-60.67469788,3.150391102,0.6111307144
2256,-60.68003082,3.220407963,0.8187267779999999
2257,-60.67929077,3.2868175510000004,1.01888895
2258,-60.68416214,3.346548557,1.204119682
2259,-60.68042755,3.4159066680000003,1.4162526130000002
2260,-60.68112183,3.481343985,1.61368084
2261,-60.68511581,3.547054052,1.818302155
2262,-60.69168091,3.601583958,1.994163513
2263,-60.68207169,3.676897287,2.226485252
2264,-60.68309402,3.73892498,2.417199135
2265,-60.68499374,3.802457094,2.614789009
2266,-60.69379425,3.852140188,2.769835472
2267,-60.68754959,3.946589947,3.067609787
2268,-60.6844902,3.997857809,3.21377182
2269,-60.68329620000001,4.065816402,3.420511246
2270,-60.68944168,4.126590729,3.607898712
2271,-60.68138885,4.195272923,3.81819725
2272,-60.6842308,4.262208939,4.01499939
2273,-60.68027115,4.325530052,4.205892563
2274,-60.68211365,4.393441677,4.411336899
2275,-60.47955322,3.077104092,0.386405468
2276,-60.47872162,3.141361952,0.5849034786
2277,-60.48609161,3.208500862,0.7864439487
2278,-60.48488617,3.275555372,0.9837064743
2279,-60.48104095,3.34211731,1.190835953
2280,-60.48667145,3.4036345480000003,1.380116463
2281,-60.47358322,3.471331596,1.585886002
2282,-60.4827652,3.535696507,1.78351593
2283,-60.48480606,3.589942217,1.957741737
2284,-60.47408676,3.667886972,2.197995186
2285,-60.48417664,3.730084658,2.390542984
2286,-60.48693085,3.791198492,2.57878685
2287,-60.48059082,3.846844673,2.753228188
2288,-60.48204422,3.948176622,3.055610657
2289,-60.48270798,3.988228083,3.177570343
2290,-60.47029114,4.054159164,3.38111496
2291,-60.48588181,4.120172977,3.587234497
2292,-60.49086761,4.188354969,3.799850464
2293,-60.48825073,4.249533653,3.980400085
2294,-60.47840118,4.316504478,4.181423187
2295,-60.48518372,4.3827090260000015,4.381565094
2296,-60.29836273,3.0764725210000003,0.3835252523
2297,-60.30016708,3.14435792,0.592056036
2298,-60.29725647,3.203468561,0.7724149227
2299,-60.30868149,3.271585464,0.9742941856
2300,-60.30494308,3.339452744,1.181139469
2301,-60.28876495,3.40690279,1.392653942
2302,-60.29630661,3.469906807,1.584095001
2303,-60.29601288,3.535182238,1.781897545
2304,-60.28087997,3.591418028,1.958920479
2305,-60.3049469,3.67112422,2.211080551
2306,-60.28950882,3.728820801,2.390275955
2307,-60.29337311,3.790568352,2.580040932
2308,-60.28822327,3.84739852,2.749921799
2309,-60.29158401,3.951409578,3.064994812
2310,-60.28333282,3.989502907,3.181324005
2311,-60.28490448,4.053119659,3.3777713780000003
2312,-60.28773879999999,4.12143898,3.586582184
2313,-60.28481674,4.192046642,3.799766541
2314,-60.28047943,4.252254009,3.983121872
2315,-60.28378296,4.318075657,4.18696785
2316,-60.28109741,4.381277084,4.379199982
2317,-60.07549286,3.084470272,0.4126685858
2318,-60.07064438,3.152074337,0.6197416782
2319,-60.05615997,3.217596292,0.8161969185
2320,-60.03809738,3.290583134,1.030769825
2321,-60.03906631,3.351165295,1.218599796
2322,-60.0669632,3.418179035,1.426590443
2323,-60.06249237,3.479683876,1.611742973
2324,-60.06537628,3.542657852,1.806043625
2325,-60.07075500000001,3.600553274,1.987955093
2326,-60.05215836,3.680130005,2.237882614
2327,-60.05853653,3.736983061,2.414365768
2328,-60.07135773,3.801271677,2.612636566
2329,-60.06386185,3.854639769,2.773846626
2330,-60.08173752,3.957276583,3.083299637
2331,-60.07184219,4.000974178,3.217773438
2332,-60.08067322,4.06965971,3.4275264739999995
2333,-60.06951141,4.130534172,3.614606857
2334,-60.07878494,4.200919628,3.827112198
2335,-60.08510971,4.260703087,4.009084702
2336,-60.08952332,4.326901913,4.210237503
2337,-60.07820129,4.390844822,4.409151077
2338,-59.87985992,3.076247454,0.3838998079
2339,-59.88562393,3.1433513160000004,0.5901451111
2340,-59.88044739,3.209621668,0.7882454395
2341,-59.87798691,3.276349783,0.9878358841
2342,-59.88075256,3.3425211910000003,1.192595482
2343,-59.88766098,3.405960798,1.38756609
2344,-59.88362503,3.4706118110000004,1.585865021
2345,-59.88091278,3.533554077,1.7809858319999998
2346,-59.88497543,3.585696459,1.946847916
2347,-59.88904953,3.674799919,2.222651482
2348,-59.88524246,3.727232456,2.384578705
2349,-59.8842926,3.791868925,2.585981369
2350,-59.88577271,3.847865582,2.76026535
2351,-59.88172531,3.95513916,3.076652527
2352,-59.8802681,3.990929842,3.185743332
2353,-59.88624191,4.055542469,3.384992599
2354,-59.88235474,4.122032642,3.59070015
2355,-59.88409042,4.187445641,3.789699554
2356,-59.88142014,4.253491402,3.99007225
2357,-59.88228226,4.318761826,4.191205978
2358,-59.88291931,4.380179405,4.380451202
2359,-59.67464066,3.084205627,0.4076628685
2360,-59.68027878,3.148779392,0.6058573722999999
2361,-59.67353439,3.22182107,0.8227133751000001
2362,-59.67853546,3.285069227,1.014611244
2363,-59.6788826,3.345966339,1.205928326
2364,-59.68107605,3.415068388,1.415672302
2365,-59.67863846,3.478903532,1.609930038
2366,-59.68640137,3.545375109,1.817245483
2367,-59.67237091,3.599060535,1.986034393
2368,-59.69312668,3.68534255,2.252220154
2369,-59.6776619,3.735209942,2.407412529
2370,-59.67495346,3.801680803,2.61674881
2371,-59.68644333,3.851186275,2.772108078
2372,-59.67885971,3.951673746,3.067497253
2373,-59.68138885,3.99995923,3.215339661
2374,-59.68341446,4.064801693,3.416185379
2375,-59.69001770000001,4.127038956,3.609588623
2376,-59.67962265,4.19614172,3.819356918
2377,-59.68187332,4.261264801,4.01599884
2378,-59.67941666,4.325618267,4.2146968839999985
2379,-59.67594528,4.389886856,4.412176132
2380,-59.47828674,3.085433483,0.4090621471
2381,-59.47893524,3.15462923,0.6195385456
2382,-59.48410034,3.219101667,0.8154790401
2383,-59.48178864,3.283061504,1.008111954
2384,-59.48743439,3.345734835,1.204354763
2385,-59.47805405,3.411346436,1.405254364
2386,-59.47441864,3.480768919,1.615760803
2387,-59.48986053,3.546241045,1.819787025
2388,-59.48222351,3.598012686,1.981095314
2389,-59.48308563,3.686115026,2.2510080340000003
2390,-59.47945404,3.740795851,2.420660973
2391,-59.48236847,3.80325675,2.617601395
2392,-59.47939301,3.852347851,2.772457123
2393,-59.48117828,3.95377636,3.07477951
2394,-59.47896576,3.998501778,3.212833405
2395,-59.48495483,4.063230515,3.411359787
2396,-59.4850502,4.127511024,3.60997963
2397,-59.48579788,4.193906784,3.813737869
2398,-59.47929382,4.261198044,4.019048691
2399,-59.47880173,4.325880051,4.215595245
2400,-59.47755432,4.390776634,4.4155902860000005
2401,-59.27796936,3.0884058480000003,0.4233752489
2402,-59.28661346,3.151268482,0.6134541035000001
2403,-59.28337479,3.2153337000000004,0.8055949211
2404,-59.28559113,3.283003569,1.012026787
2405,-59.27825165,3.345648289,1.209133625
2406,-59.27472687,3.414135218,1.416509151
2407,-59.26926041,3.479036093,1.613033295
2408,-59.28199005,3.545051336,1.818266869
2409,-59.28707123,3.599341154,1.987202644
2410,-59.28227615,3.689296246,2.260519981
2411,-59.28409576,3.741055727,2.423549652
2412,-59.28924561,3.802034855,2.614154816
2413,-59.28684998,3.851162195,2.768428802
2414,-59.28601837,3.955173016,3.078838348
2415,-59.28479004,3.999033451,3.214191437
2416,-59.28072357,4.062821388,3.410732269
2417,-59.28073883,4.128032684,3.612888336
2418,-59.28019714,4.1935820580000005,3.815841675
2419,-59.28190613,4.2596621510000015,4.015716553
2420,-59.27694702,4.3238568310000005,4.21222496
2421,-59.28524399,4.389810562,4.414318085
2422,-64.69070435,3.0883691310000003,0.3901515007
2423,-64.68836975,3.154523611,0.5939927101
2424,-64.67902374,3.221951962,0.8013305664
2425,-64.66075134,3.2845432760000004,0.9935903549
2426,-64.67016602,3.3465788360000004,1.184479237
2427,-64.6844635,3.41592598,1.398549557
2428,-64.69849396,3.4794003960000004,1.595756531
2429,-64.69049835,3.545175552,1.799827576
2430,-64.68523407,3.60296154,1.982116699
2431,-64.68455505,3.666993141,2.181147575
2432,-64.676651,3.738240719,2.4004459380000003
2433,-64.68812561,3.797888279,2.583707809
2434,-64.67108154,3.845653772,2.733664513
2435,-64.69889832,3.953365564,3.054344177
2436,-64.68927002,3.996217012,3.184959412
2437,-64.69102478,4.062690258,3.387851715
2438,-64.68644714,4.1281433110000005,3.586027145
2439,-64.68661499,4.199274063,3.80232048
2440,-64.68081665,4.262766838,3.99499321
2441,-64.6709671,4.329253197,4.200803757
2442,-64.67036438,4.3911376,4.391088486
2443,-59.08222579999999,3.079458237,0.4013563395000001
2444,-59.07935333,3.14844346,0.6097187996
2445,-59.08268738,3.217900991,0.8159894943000001
2446,-59.07826233,3.284756422,1.019655228
2447,-59.07997894,3.346648216,1.213630199
2448,-59.08875656,3.414022684,1.416947842
2449,-59.08572388,3.4754951000000003,1.604170799
2450,-59.08066559,3.540997505,1.806491852
2451,-59.07891846,3.599494934,1.987778664
2452,-59.09339142,3.686520338,2.254681587
2453,-59.08850098,3.73871994,2.417865753
2454,-59.08367538,3.802085161,2.61371994
2455,-59.08516312,3.852678776,2.77103138
2456,-59.07732773,3.953973055,3.075475693
2457,-59.08312225,3.999114752,3.214818954
2458,-59.08813477,4.06340313,3.413883209
2459,-59.08469391,4.129282951,3.61693573
2460,-59.07577515,4.192304134,3.81003952
2461,-59.08375168,4.260828495,4.018796921
2462,-59.08452606,4.326013088,4.217149734
2463,-59.09069824,4.389444828,4.414415359
2464,-58.88333893,3.072933197,0.3821953535
2465,-58.88189697,3.1378057,0.5791494846
2466,-58.87208557,3.206020594,0.7828872204
2467,-58.88827515,3.272919178,0.9838476181
2468,-58.88542557,3.338413,1.187984943
2469,-58.8790741,3.4023051260000003,1.3825287819999998
2470,-58.89078522,3.468141317,1.582294464
2471,-58.87943649,3.535983324,1.79063797
2472,-58.87693024,3.594445467,1.972304344
2473,-58.87919998,3.676673174,2.226121902
2474,-58.8711319,3.731642723,2.394066811
2475,-58.88443756,3.795271397,2.589794159
2476,-58.88611603,3.848492146,2.759331703
2477,-58.89658356,3.95039916,3.064733505
2478,-58.884552,3.988759756,3.185966492
2479,-58.88602448,4.054764271,3.386787415
2480,-58.88270569,4.118737221,3.585969925
2481,-58.88009644,4.18611002,3.791372299
2482,-58.88625336,4.249733925,3.984706879
2483,-58.89004135,4.315279484,4.183176041
2484,-58.87812424,4.381543159,4.3885593410000014
2485,-58.67750549,3.085544348,0.417129755
2486,-58.67968369,3.149440765,0.6158733368
2487,-58.67786789,3.218178511,0.8208806515000001
2488,-58.68034744,3.282805443,1.01666069
2489,-58.67670822,3.345561504,1.210896969
2490,-58.68377686,3.4138407710000003,1.417519093
2491,-58.68937683,3.4809615610000004,1.620529175
2492,-58.67414856,3.541889906,1.809875488
2493,-58.67720795,3.602798939,2.001123428
2494,-58.68341827,3.690335989,2.269498825
2495,-58.68373108,3.740256548,2.420729637
2496,-58.68431091,3.806007385,2.623932838
2497,-58.69269562,3.855466843,2.7753705980000003
2498,-58.67987823,3.957823277,3.085561752
2499,-58.68601990000001,4.001244068,3.2225189210000003
2500,-58.69023132,4.066358566,3.423650742
2501,-58.67950058,4.130229473,3.620103836
2502,-58.68231964,4.195903301,3.820230484
2503,-58.68456268,4.260159492,4.015283585
2504,-58.68253326,4.327789783,4.221124649
2505,-58.68360901,4.391612053,4.419996262
2506,-58.48554229999999,3.0844681260000004,0.418690443
2507,-58.47777557,3.148124695,0.615688324
2508,-58.48254776,3.218780279,0.8255248070000001
2509,-58.47928238,3.282440424,1.018398762
2510,-58.48866653,3.347419739,1.218723297
2511,-58.48218918,3.4119629860000003,1.41426897
2512,-58.48885345,3.475289822,1.60594368
2513,-58.47520065,3.5435271260000003,1.816532135
2514,-58.48693848,3.603731155,2.004034042
2515,-58.49204254,3.687477589,2.259754181
2516,-58.48415756,3.738212824,2.415707588
2517,-58.48028564,3.803164482,2.615686417
2518,-58.48283768,3.850118399,2.760493279
2519,-58.49308014,3.954646111,3.076871872
2520,-58.48575211,4.001060009,3.221786499
2521,-58.48498917,4.06482172,3.41916275
2522,-58.48799133,4.128180504,3.614240646
2523,-58.48668671,4.1985721589999985,3.828584671
2524,-58.48411179,4.262317181,4.020809174
2525,-58.48246002,4.325851917,4.215719223
2526,-58.48419571,4.390358925,4.416511536000001
2527,-58.27761841,3.085822344,0.4230661392
2528,-58.27262115,3.150340557,0.6222860813000001
2529,-58.2844162,3.218359947,0.8248698711
2530,-58.28177643,3.28147006,1.016020298
2531,-58.28591156,3.346984625,1.217019081
2532,-58.28285217,3.414289474,1.42390728
2533,-58.28371429,3.477933884,1.616157532
2534,-58.28636932,3.543640375,1.816809654
2535,-58.28644562,3.605151653,2.008589745
2536,-58.28385162,3.691182613,2.277979851
2537,-58.27898026,3.739643335,2.422899246
2538,-58.27642059,3.804364681,2.621702194
2539,-58.29036713,3.850845814,2.765561104
2540,-58.29599762,3.957047224,3.084640503
2541,-58.28607178,3.99984479,3.219100952
2542,-58.28594208,4.067430496,3.427301407
2543,-58.28889084,4.12790966,3.612976074
2544,-58.27957916,4.199640751,3.832174301
2545,-58.28517914,4.2599701880000005,4.015918732
2546,-58.28097534,4.325933933,4.216592789
2547,-58.28087616,4.388483047,4.411064148
2548,-58.08314514,3.075441837,0.3920906782
2549,-58.08857727,3.139089584,0.5894167423
2550,-58.08574677,3.207399607,0.7949113845999999
2551,-58.08929443,3.271705389,0.9875531197
2552,-58.09247589,3.3386518960000005,1.194913864
2553,-58.098526,3.40608573,1.4001436230000002
2554,-58.10299683,3.470098734,1.592243195
2555,-58.09909439,3.535111189,1.7851257319999998
2556,-58.10478973,3.601780176,1.993778229
2557,-58.10004807,3.672496319,2.221311569
2558,-58.09872055,3.730988979,2.393832207
2559,-58.09610367,3.795146465,2.591840744
2560,-58.10015106,3.849256277,2.755064964
2561,-58.08541107,3.951791048,3.069793701
2562,-58.10108185,3.992387056,3.197458267
2563,-58.10235596,4.056955814,3.394908905
2564,-58.09909821,4.122487068,3.600440979
2565,-58.09626770000001,4.1867156030000015,3.794862747
2566,-58.10613632,4.249055386,3.989328384
2567,-58.09307861,4.315624714,4.19238472
2568,-58.07944489,4.382425785,4.401414871
2569,-57.8977356,3.083081484,0.4188078642
2570,-57.88923264,3.147537947,0.6169338226
2571,-57.90513611,3.203568935,0.7910621165999999
2572,-57.85780334,3.2486555580000003,0.9754815102
2573,-57.90880585,3.362321377,1.270945549
2574,-57.87615967,3.413759947,1.431445599
2575,-57.87140656,3.474751234,1.61520195
2576,-57.89525223,3.541826248,1.813475609
2577,-57.8880806,3.602022648,2.001220703
2578,-57.88730621,3.693340063,2.294688225
2579,-57.88032532,3.735553026,2.4200706480000003
2580,-57.88008881,3.80254674,2.624019623
2581,-57.88752747,3.853569984,2.778888702
2582,-57.89949799,3.955483913,3.083011627
2583,-57.88046265,4.0009236339999985,3.230552673
2584,-57.8896637,4.066500187,3.4271869660000003
2585,-57.89437103,4.122123718,3.6007881160000004
2586,-57.87145615,4.192755699,3.819835663
2587,-57.8838768,4.256476879,4.00686264
2588,-57.89073563,4.321201801,4.212268829
2589,-57.88830566,4.38297987,4.401325226
2590,-57.68285751,3.073471308,0.3887686729
2591,-57.68058777,3.136999846,0.5863282681
2592,-57.67542648,3.200955153,0.7838582993000001
2593,-57.6760025,3.252081394,0.9603123665
2594,-57.68582153,3.339840889,1.203405857
2595,-57.68608856,3.406803608,1.407664299
2596,-57.68524933,3.463270187,1.585562706
2597,-57.67810822,3.532980442,1.7935066219999998
2598,-57.6775589,3.5928814410000003,1.979834557
2599,-57.6413765,3.662766218,2.193744659
2600,-57.67683029,3.729545355,2.401464462
2601,-57.65671539,3.790014029,2.585436821
2602,-57.66445923,3.849588633,2.766440392
2603,-57.66448975,3.952218294,3.073469162
2604,-57.65685654,3.993177891,3.199586868
2605,-57.6599884,4.057293892,3.398132324
2606,-57.66574097,4.117640972,3.5856990810000005
2607,-57.67494202,4.179179192,3.775894165
2608,-57.68037415,4.253629684,3.998218536
2609,-57.67607498,4.3125357630000005,4.177974701
2610,-57.68629456,4.392257214,4.424411774
2611,-57.46324539,3.08740592,0.4271291494
2612,-57.45833588,3.15000701,0.6207356453
2613,-57.45265198,3.215355396,0.8191421031999999
2614,-57.45684814,3.282756567,1.026051044
2615,-57.4654541,3.3468465810000003,1.221321106
2616,-57.46430969,3.41261673,1.422343254
2617,-57.47753906,3.476904869,1.6171464919999998
2618,-57.47317886,3.541425943,1.816477776
2619,-57.48503113,3.610375881,2.030153275
