Adjusted_X,Adjusted_Y,Adjusted_Z,Slice_Index
7.256663799285889,-3.5737762451171875,3.595715045928955,2
7.281387329101562,-3.5667448043823238,3.5726782083511357,2
7.293327331542969,-3.461044311523437,3.2961535453796387,2
7.294087409973144,-3.4824190139770512,3.4114097356796265,2
7.2956905364990225,-3.5060949325561523,3.411430835723877,2
7.2977118492126465,-3.451317310333252,3.307827830314636,2
7.306374549865723,-3.5728254318237305,3.592604875564575,2
7.305662155151367,-3.4934256076812744,3.3640015125274663,2
7.3063011169433585,-3.558683156967163,3.5462019443511963,2
7.305974006652832,-3.508635997772217,3.402591586112976,2
7.310361385345459,-3.5248589515686035,3.441170573234558,2
7.318743705749513,-3.5286257266998287,3.447494983673096,2
7.336412906646728,-3.478610754013061,3.300897717475891,2
7.3412723541259775,-3.573836088180542,3.5920042991638184,2
7.351545333862305,-3.5553295612335205,3.53238046169281,2
7.355216979980469,-3.5321664810180664,3.4605653285980225,2
7.359374523162843,-3.536310195922852,3.454208731651306,2
7.370429992675781,-3.4874823093414307,3.3266769647598267,2
7.37603235244751,-3.5265536308288574,3.4414489269256587,2
7.377501487731934,-3.5711417198181152,3.5913969278335567,2
7.38053035736084,-3.5517373085021973,3.5191001892089844,2
7.385452747344972,-3.490723133087158,3.339327454566956,2
7.39076042175293,-3.529415845870972,3.4609360694885254,2
7.3950748443603525,-3.551503419876098,3.5127049684524536,2
7.395891189575195,-3.5701794624328613,3.578153491020202,2
7.396989822387695,-3.534390687942505,3.4736164808273315,2
7.407166957855225,-3.486912727355957,3.3206981420516968,2
7.411334037780763,-3.510014533996582,3.389090657234192,2
7.4209041595458975,-3.548692464828491,3.50627064704895,2
7.420607566833496,-3.4882960319519043,3.333840250968933,2
7.421139717102051,-3.5407631397247314,3.493077874183655,2
7.421279907226562,-3.52319884300232,3.4286036491394043,2
7.4222779273986825,-3.5146288871765137,3.422243714332581,2
7.4224205017089835,-3.497063398361206,3.3587465286254883,2
7.42319393157959,-3.471244096755981,3.2898677587509155,2
7.426045894622803,-3.4849224090576167,3.327471137046814,2
7.428194046020508,-3.5567510128021236,3.603424549102783,2
7.4340972900390625,-3.56384825706482,3.564839243888855,2
7.43912410736084,-3.5304620265960693,3.4480863809585567,2
7.441903591156006,-3.4758205413818364,3.296648621559143,2
7.448766231536865,-3.4867067337036133,3.3278888463974,2
7.458600044250487,-3.4847166538238525,3.3215070962905884,2
7.467204570770264,-3.5599136352539062,3.5320131778717037,2
7.468820571899414,-3.5320851802825928,3.4606876373291016,2
7.46897029876709,-3.4751760959625244,3.2970486879348755,2
7.473554611206055,-3.539000988006592,3.486559271812439,2
7.477426528930664,-3.5182583332061768,3.4289064407348637,2
7.4811201095581055,-3.499586582183838,3.3658843040466313,2
7.4850425720214835,-3.4981634616851807,3.3658701181411743,2
7.487741470336914,-3.4990673065185547,3.365862369537353,2
7.4960384368896475,-3.493865966796875,3.3409277200698853,2
7.497241020202638,-3.481206178665161,3.296964406967163,2
7.5019588470458975,-3.483628749847412,3.31599497795105,2
7.503684043884277,-3.514441967010498,3.422957420349121,2
7.5108466148376465,-3.570215940475464,3.570458173751831,2
7.519824981689452,-3.5715789794921875,3.5963102579116817,2
7.5205020904541025,-3.5109493732452397,3.3975093364715576,2
7.528085708618164,-3.48636531829834,3.3227500915527344,2
7.533261775970459,-3.5677945613861084,3.5894265174865723,2
7.536252975463867,-3.5484042167663574,3.50541090965271,2
7.53593111038208,-3.5131909847259517,3.403809189796448,2
7.536400318145753,-3.4966635704040527,3.3603322505950928,2
7.539853096008301,-3.5614476203918457,3.5444761514663696,2
7.54426097869873,-3.572494983673096,3.570353150367737,2
7.551043510437013,-3.57507872581482,3.5893772840499882,2
7.553423881530763,-3.5207650661468506,3.4291523694992065,2
7.557150840759277,-3.5117495059967037,3.39788019657135,2
7.558756351470947,-3.518767833709717,3.422784924507141,2
7.564400672912598,-3.5764927864074707,3.5766408443450928,2
7.568865776062013,-3.5430092811584477,3.49895179271698,2
7.584278106689452,-3.571101665496826,3.595613956451416,2
7.585342884063722,-3.5198175907135014,3.423189401626587,2
7.59086799621582,-3.5647552013397217,3.550175428390503,2
7.294231414794923,-3.608054637908936,3.7338168621063232,2
7.307284355163574,-3.629473209381104,3.7557519674301143,2
7.311467170715332,-3.6267244815826416,3.733782172203064,2
7.333737373352051,-3.6319074630737305,3.74834418296814,2
7.370882987976074,-3.6406755447387695,3.77509069442749,2
7.388007640838622,-3.624061107635498,3.7393718957901,2
7.424300670623778,-3.6116759777069087,3.7377772331237793,2
7.442076683044434,-3.6331305503845215,3.758739948272705,2
7.451428413391112,-3.632835149765015,3.7518733739852905,2
7.537135124206543,-3.640573740005493,3.7765082120895386,2
