x,y,z
-0.211593583636227,-3.159180022651871,0.29228202977636375
-0.20929999217410053,-3.2456063146962695,0.5384662402424287
-0.2079596915779139,-3.0915179073571926,0.08662794580398794
-0.20629496323690857,-3.16820191251564,0.3303614512969039
-0.20617041287436141,-3.1423138651685036,0.2736917780943821
-0.2048959969045994,-3.1231220583555834,0.19895886192781553
-0.19668047910136224,-3.1516392702074505,0.3308009243914896
-0.1957492150834191,-3.2082793198227577,0.5007839470284874
-0.1357981423650791,-3.1181023585381547,0.24072307368781162
-0.11361778756647278,-3.162953214218586,0.37497920814734764
-0.11281186843822139,-3.1312833592067095,0.28021491650349634
-0.10960525490497437,-3.060128231885442,0.0726042626242693
-0.10877242573322317,-3.098136405149517,0.1859256064525918
-0.10513735030577064,-3.150509427106991,0.3378288683649576
-0.09805660354551984,-3.203151855275601,0.49118563012694266
-0.004453264195160343,-3.036968828783063,0.0019274840297978397
-0.004214178989700351,-2.9192384885973586,0.00033077983908514534
-0.0003032512561641064,-2.8914925577666337,0.00028732329597554477
0.0011406064963601738,-3.1012191423307014,0.19289999280704334
0.0005946643837314178,-3.066083893653141,0.021474672672316418
0.0009804079051357305,-2.95012187503194,0.0008363527073092965
0.00399616283394414,-3.120066396834996,0.2505290407161285
0.004780382707857521,-3.1535907625054813,0.3462675325206362
0.010124299701185651,-3.186433660464372,0.4434553342303247
0.030991816920602402,-3.194970274845195,0.46439366976297913
0.033594328249206266,-3.167574365562644,0.3872064800684222
0.11499402966326266,-2.997192290275352,-0.012173448824248197
0.11688116237775827,-3.1051048867015982,0.2003435441452889
0.11808924453903148,-3.1576300798476447,0.3556731462621257
0.11710521897288709,-3.0519985793112,0.04598605570597099
0.11968328999494011,-3.1246412204043414,0.2584628414325242
0.1213664585141184,-3.2103163090750506,0.5119721584099974
0.120532378071586,-3.1174620285357015,0.23892015521824925
0.12550687372554406,-3.150619294865057,0.3365983520155078
0.1330991962438456,-2.903374679503139,-0.012824053251889872
0.1692586570794783,-3.153705577446713,0.3398788018330668
0.23108286513376547,-3.1264546752818383,0.2659180669529433
0.2329837130808185,-3.18870156842079,0.4432281797055297
0.23759407585005143,-3.16215667099703,0.36505844052796904
0.23744189041498118,-3.094531750712753,0.16869360421821733
0.24093415535702478,-3.154133017100847,0.3455077028058674
0.24227411103482138,-3.0452254577324065,0.03239237991651191
0.2740263282299707,-3.1245488225125606,0.3277901026699273
0.2775167902888178,-3.0126138177929187,0.072281878779647
0.27997314203460655,-2.871827541571667,0.08969538616424978
0.3642573461333131,-3.048913069718897,0.037862685634112034
0.5573317909849279,-3.0270929289655824,-0.013564549805173104
0.5584654023632379,-3.0479605041968307,-0.01305692733280975
0.5928876450292812,-2.984515985458787,-0.012750508935786274
0.6217405961579298,-2.961151864671145,-0.011892262910821006
0.6276151592272639,-3.0980647231761855,-0.009805960706859261
0.6861530741305706,-2.926034378551816,-0.009697754542335336
0.6963679595895433,-2.897399428560927,-0.009762499199396972
1.0930003676251197,-3.1974006144602893,0.5252869140182177
1.1553494436600797,-3.0505146369311142,-0.010581167205244938
1.1579083885263397,-3.0399797430314206,-0.010601125642042885
1.2042007982268306,-2.9753870613581697,-0.009357972563396495
1.2412096256056575,-2.9187241010299707,-0.0085632558891416
1.2681929501559488,-2.8706256912219192,-0.008215585440011898
1.4858734157639015,-3.199536783451184,0.5103523791079273
1.4875307644887958,-3.165855496447314,0.4160710542210081
1.4883968669671226,-3.153501482764108,0.3828514076948619
1.4904149832086824,-3.144681110510537,0.36330267655977344
1.4913225979299451,-3.1271432203181417,0.3237299562662979
1.4965231977970919,-3.1355299014857003,0.3149338138299007
1.4969137969333655,-3.1597115241753175,0.3828308902523004
1.4972858063541379,-3.1890671466931284,0.46391675631196566
1.5030966722372283,-3.1743697270217894,0.402358343255324
1.5121104792120013,-3.2092229181159575,0.505395562784191
1.5350713715659499,-3.197907422242974,0.4755240524009475
1.5450712232166945,-3.2235251027348455,0.5512046160390541
1.5559143530538273,-3.2219596305387803,0.546285080664809
1.5753777046805943,-3.2110621304229743,0.5159359867416793
1.5818840336740836,-3.179758854114569,0.4812121236336159
2.306013671286662,-3.1608612132104743,0.4329609797427418
2.3136738536272192,-3.123903745519741,0.29324648451814955
2.3171005643084697,-3.139016957855147,0.3288964752115022
2.3201071138782794,-3.164801656549703,0.387509783415785
2.321283289186044,-3.1728261138795855,0.41144091085578743
2.324388489708618,-3.192738045826326,0.46467540767703286
2.3282855416414168,-3.1854842905160106,0.4211975170101526
2.329982817775057,-3.1569582705844272,0.35817199033859204
2.337134778695938,-3.1733936545529056,0.4001595389962357
2.3460581123466726,-3.2096192069412277,0.5085707645710117
2.35362662313855,-3.200548127368102,0.48607529188057974
2.356797861720578,-3.135243902914985,0.30288508281155263
2.364755107413779,-3.180028112460105,0.4283979896146906
2.3658725747352483,-3.2139175770581296,0.5295077766272928
2.3693345567135045,-3.179338989078995,0.4357075894085771
2.369880275945481,-3.161444322434978,0.38246267024219377
2.3733826479029636,-3.210705231911695,0.5245971420541659
2.3763542531814013,-3.19715858269946,0.4703731271857231
2.3808200870177445,-3.148169438579768,0.33553727595083827
2.3860010922452473,-3.168909026546842,0.4087861503422914
2.4047715776401013,-3.1476201219351756,0.33936561398887843
2.40652958605237,-3.206757023917594,0.5039776996409014
2.4065491783930506,-3.1370637008928326,0.31005110658107843
2.412374384605604,-3.1927169949832477,0.46976311523808867
2.414159291423567,-3.171819482802117,0.40479286859269253
2.4161126261082506,-3.178528283543494,0.4228601210510663
2.417407117386519,-3.134823773541255,0.2929246024600714
2.41755354093936,-3.1476005774633222,0.3280943821980677
2.4180887030887503,-3.165223888240328,0.3881706386682417
2.418690067529752,-3.2163272259654194,0.5351993796947515
2.426095120918173,-3.2093219218374935,0.5122185563726094
2.4276144394882904,-3.1576909932208173,0.36567057455701907
2.4344685387803238,-3.1737485579374716,0.41351834308993934
2.440604349064001,-3.185264093562084,0.45013263808920806
2.444808073078552,-3.144211447141674,0.32018979133354997
2.4490214579507077,-3.1883488847279726,0.4501089657198971
2.4503340581611477,-3.184650037545706,0.4447297994853433
2.451376620469793,-3.1443800810275975,0.3206576835334832
2.4536841061488865,-3.176623945803135,0.42859692878650485
2.4647052955397046,-3.221997953799495,0.5516595273546135
2.4738379481566524,-3.214789393858239,0.5223250601055687
2.475759873895724,-3.137655664552186,0.30738803124567127
2.4809849153581824,-3.2015521462053185,0.4822479495906797
2.4882921222409977,-3.16174656266811,0.3791515303928929
2.4886659158255973,-3.126585045697601,0.2799898137871993
2.501008580701953,-3.15792016561274,0.362505449829993
2.514219544797201,-3.207243101259656,0.5099795534076003
2.521716210235119,-3.198865662586972,0.481624947626309
2.5332898568172464,-3.2121760191881674,0.5299428638519531
2.537548358408449,-3.2201148762935183,0.5406798592447057
2.535953378811354,-2.9653623107297387,-0.0063324674014295975
2.7024395306272506,-3.1773975779321333,0.47613715669941836
2.7027285395911016,-3.1674407366970394,0.42924997660218256
2.7030992688804227,-3.142618137812726,0.36769668048967835
2.7042178484486774,-3.1475038177789463,0.40480861349536207
2.704782482645987,-3.1876122504981668,0.48541810129882834
2.712383936728541,-3.2113628986684906,0.5225290063179053
2.7251855998969705,-3.1809921001085515,0.41991447213712096
2.7290831081318685,-3.160241464104783,0.3700746209744441
2.7321760145360807,-3.1608209443025266,0.3769013358354753
2.7335465148085283,-3.1906053814185085,0.4555435935050986
2.7410726278494706,-3.1622112613606324,0.37736240841809243
2.7570825700933805,-3.165884863031083,0.38415074318416376
2.7626546974008295,-3.1456180939587486,0.3279570460059796
2.7629905584291348,-3.160821075844534,0.37387192883149756
2.7628341002177415,-3.142878090614658,0.3162351954835541
2.763964641995745,-3.2212750377128048,0.5428822533061265
2.764364095900202,-3.2157793176904916,0.532132749558028
2.7862268949064593,-3.190571522133693,0.46709305606698726
2.788829960808802,-3.158006540964187,0.3708556392766801
2.7908863887322406,-3.178178419741365,0.42751284121602423
2.794539704202481,-3.135015025386255,0.29024544243482503
2.7963556580746283,-3.1941297858785904,0.47292339770745484
2.798639093363998,-3.1760308785912765,0.41625452694308906
2.8015087266579175,-3.1696994887033285,0.3996371404780949
2.803730501574236,-3.147791821329629,0.3380811272706372
2.810133698045572,-3.190040003377544,0.45676132562698035
2.818304664162355,-3.216563903579122,0.5241468702669251
2.8209676676101747,-3.168471971412029,0.38931895829762425
2.8249212017023324,-3.2212164336941007,0.54170978275205
2.8277468631106593,-3.195562320091835,0.46891783347481814
2.834342652979509,-3.190553785102895,0.45863686580907825
2.83662116074703,-3.1872932510447685,0.44104776899567966
2.8383602098211944,-3.1729205174567876,0.41465795766506375
2.8529090371668078,-3.1571771446183448,0.35209344058630043
2.8537362384843368,-3.175850151946097,0.4214479611345643
2.8542862578121713,-3.172793190461836,0.4097245646321627
2.8594402577309,-3.2135476032679144,0.5342649859011726
2.8634321224299812,-3.135906024250697,0.30369665311071975
2.8685425695577647,-3.191513526622854,0.45510990623833353
2.8699763802787586,-3.156757734721837,0.37303496077682763
2.8708756086435687,-3.1934033720255166,0.47317057567660414
2.877933707609,-3.196373868622514,0.4790110612916159
2.8779582731523616,-3.156353770710034,0.3676368469608128
2.8782274384896707,-3.187085557361015,0.45067886329699647
2.8781159130866376,-3.1691273655088623,0.4067137996853053
2.8780423435289793,-3.129810505937993,0.28166953526659666
2.878445799518875,-3.1591564031804413,0.37252149992186634
2.8810863965743176,-3.1910945253823138,0.46874110643842276
2.882994813166886,-3.148140135500793,0.3324552255097281
2.8847939899475747,-3.1524119442090064,0.35052140059755016
2.8896498585278887,-3.1772824542906783,0.4237756899648441
2.9018514363463312,-3.201006850161981,0.4916344535556926
2.9028936161043704,-3.1414017778129533,0.32457173215437285
2.9040562650521258,-3.204280957434474,0.5033501297868858
2.9044954946663997,-3.1929322513918996,0.46964389223471
2.905242075305062,-3.2116323641626567,0.51360841919721
2.9113871224239505,-3.188301850907171,0.45301521973201986
2.9230300845158768,-3.1699053019813253,0.3914330021722901
2.9328828467406467,-3.1827467235766624,0.43145470498464134
2.9421856685129373,-3.208313459191716,0.5046954492719318
2.953204611737338,-3.14016044623523,0.3229433686778061
2.9536573033697078,-3.1281380568088135,0.2765413107383729
2.9561187143923706,-3.1976613341648763,0.48413201097236275
2.9622678510807003,-3.1684892774576405,0.3888639803418204
2.9718865739639324,-3.2099342571635767,0.5182738983533614
2.9788817259740608,-3.218766393713162,0.5407224371695796
2.978659613486182,-3.142166811250523,0.31798052809409283
2.989112833184989,-3.1912755946427556,0.46399829610319954
2.9920115877643845,-3.18943234540568,0.45861585939716953
2.9935681524345727,-3.2216422282691792,0.5470261995316457
2.993243661669617,-3.1819312555463215,0.44249039171748095
2.993152057909404,-3.1484591492919414,0.34821402226495207
2.993670148161043,-3.1654185026984774,0.3858294928208653
2.9981594991019183,-3.1854366317173137,0.441501658872706
3.1041463790798134,-3.17328800301476,0.4714209303659009
3.104942302717247,-3.17512524388691,0.4396813628954464
3.1080821721490746,-3.155013272800012,0.3849615564658028
3.1079183664321426,-3.1319041584888443,0.305833982577652
3.10829643927162,-3.1612578356935597,0.38887366028698117
3.1087276413945655,-3.1802564896170713,0.4504178958809772
3.1139469524375176,-3.1693004023063707,0.4044896209969031
3.1170398163996196,-3.15437357128458,0.3541697560944733
3.1182167362885322,-3.157230092956292,0.35905224910000527
3.126292576875725,-3.1309476298324475,0.28819561824252093
3.1274154497362723,-3.179002505087328,0.41422325418816247
3.13262413485098,-3.1945646086595736,0.47721189579002044
3.1358893670944545,-3.1820683387591266,0.43226545864235016
3.153241213738432,-3.2065372779930903,0.5045031696728131
3.1540230249356584,-3.1607076227578634,0.3789600495478402
3.1595921215843776,-3.164947807454399,0.3833417646927159
3.168950907416691,-3.2195013649846778,0.5376701195023745
3.169244478375406,-3.1902066416311343,0.44925706445681535
3.1731846688642777,-3.1339271664501385,0.2958607687959594
3.1753735878601317,-3.1320382261895245,0.2841324851514087
3.17855428090176,-3.1312477933600467,0.2846095376793372
3.181331515981545,-3.1863052621250327,0.45116695493986675
3.1833104077414354,-3.1626623162262875,0.3793567721063455
3.1881983916819427,-3.1520081549468015,0.34612583864163926
3.1931546726381486,-3.155499725038321,0.3573438140455034
3.2019059552417186,-3.2137991350483768,0.5224206230817016
3.2053129801959197,-3.2244186736509213,0.5497655814808471
3.212212905625564,-3.2049485861644764,0.4950332453781702
3.2128992564197296,-3.165661174185696,0.3919598582267942
3.221458014997228,-3.202200970397826,0.5028137054742149
3.2232778491722662,-3.185120997288261,0.4344292369457258
3.2229376353551316,-3.14541568395009,0.3250106077205854
3.223190133049593,-3.167154658498312,0.3977873811015747
3.2228413491903645,-3.1267815859537365,0.2693249261855709
3.242958351621191,-3.136626670189242,0.3044282760805982
3.2623074102042406,-3.162620672654726,0.38886742416883174
3.2674612054595786,-3.182700837823969,0.4372133151629894
3.2714748441618764,-3.1895727934549245,0.45332210144462887
3.280504452306856,-3.1488976091148713,0.32580523301358677
3.2811504284746547,-3.154803121595495,0.34875868006607497
3.284016445895747,-3.2188291896264696,0.5475527816368375
3.28892608430822,-3.2178370032105836,0.5421650444110386
3.2932367458934424,-3.2057525730207947,0.5094223248460409
3.294597948722018,-3.190359471837944,0.4473883823623272
3.297203286048158,-3.172629781093385,0.39218409124824516
3.3035378591760236,-3.1472238919277813,0.33988897913109667
3.3067777688814086,-3.2147610371672637,0.5250139519333518
3.3095876166823417,-3.2142875617300493,0.5254923241756344
3.321931485359835,-3.191441642233316,0.4658569617461107
3.3234767592584236,-3.1933120442725205,0.45315881071023073
3.3274776985246284,-3.2111980173498367,0.520548174790332
3.329411519947999,-3.183070771184512,0.43262022049125315
3.336630291425633,-3.138796007750767,0.3002218457764075
3.3387179566167196,-3.2234731647190933,0.5473818043677172
3.3384061818231827,-3.1882562187768193,0.4491983553520172
3.3380756906921496,-3.143379027200578,0.3236605593967567
3.3379867645581136,-3.1157447888495087,0.2655248817368319
3.3384655757345985,-3.1623921204982217,0.3720206035870726
3.3395677092219933,-3.2014558628993317,0.48729551872775884
3.340452917798397,-3.1787578674892383,0.42183776458460875
3.356658113783576,-3.170016002640516,0.40077891481559363
3.3602479241133394,-3.14305134555895,0.31772957164284577
3.3616468811656306,-3.192162486759409,0.4481517430093861
3.3627829985230044,-3.126685821192876,0.2742461592116995
3.3662346582508635,-3.2063064842733633,0.49844577788796035
3.369118835993766,-3.169625787610939,0.3885312754617373
3.3695747717334226,-3.1537729620177304,0.35775106498661735
3.376941498218629,-3.191960355099402,0.46079729702305994
3.378682657685146,-3.151742165710319,0.3396520331161844
3.3801632591339867,-3.1401371348848257,0.3000831581466906
3.384233014825518,-3.181834146578366,0.43390729310671083
3.387187126413543,-3.2186442538029905,0.531107203076814
3.3891050797195343,-3.1363439906336654,0.29565635202821566
3.391558202655946,-3.1710262855185194,0.4006676576911554
3.392726575778732,-3.124204307243822,0.26291579016733485
3.393943806307606,-3.2012326553416237,0.4822368429879415
3.3972416765942746,-3.1487130264306273,0.32884702589588743
3.398502538519189,-3.220555956245725,0.5427911180748264
3.4004875957959144,-3.207248529605704,0.5110317844068603
3.403003575543243,-3.1908892949011567,0.461688986455546
3.407876984376614,-3.145398595944371,0.32392621427834434
3.410575690059738,-3.1463040902321575,0.3234303576329245
3.4452345989278106,-3.1855883700412058,0.4327382357483205
3.4518337158457904,-3.200584566376463,0.4830269699023977
3.4538031048744653,-3.217624490547187,0.5440747617952241
3.4530267677307376,-3.1382472209343972,0.2954526364403407
3.453388918871982,-3.1682777137876474,0.3902124802796079
3.453459233720415,-3.147578117069395,0.3359887142285659
3.45976248993438,-3.211204418135876,0.5162161402767008
3.4612828365191066,-3.1995854919501507,0.48934328654489123
3.4619268569497152,-3.149975053528446,0.33498799340269686
3.4647742904862673,-3.159157578809499,0.3686803281058564
3.4707401894666763,-3.1675719905194204,0.38380774003841334
3.4734402390871186,-3.168475804795825,0.38380005102955705
3.4761034649009726,-3.2055760797306556,0.5059033299485891
3.479263623344675,-3.1951249470117333,0.47902626788792024
3.52194829006642,-3.193307032199592,0.4608198080613343
3.5229076917315747,-3.1795823862002743,0.4227152311511818
3.5248339662667365,-3.146958803471961,0.32989919433690273
3.542356261205038,-3.1486832733366135,0.32837971293582763
3.548834100687594,-3.1502238167912964,0.3342195664227076
3.5515868998027633,-3.150439826587685,0.3342109424802801
3.553197460569758,-3.156787012207646,0.3439790272909211
3.554583160051127,-3.177567824400037,0.4230998497115948
3.555957030786808,-3.1576713252228203,0.3625260606043089
3.5592797775097385,-3.1741589717175223,0.3996431194177548
3.5640925121861415,-3.1700409035261594,0.3952290198370948
3.5663676883217197,-3.1822879944700966,0.43380948444355333
3.566687670634454,-3.157482409776783,0.35614321516037567
3.568659848208192,-3.184191962218585,0.43917504655367706
3.5683060572184013,-3.1489893646210723,0.3282964931224282
3.5688926595304316,-3.180762474394105,0.4279395209344914
3.5746208127684516,-3.178440369299922,0.4288955235372769
3.5795740272549184,-3.191601152457618,0.46063235133069363
3.591948770326858,-3.1932493299483182,0.4723134720778916
3.596362204071721,-3.1494467271712914,0.34041373980527034
3.597307177203722,-3.1132297083398344,0.28665920739329315
3.6009753527132573,-3.1777496681464728,0.4224618088021766
3.602001559790315,-3.1878362395612876,0.4498140687714044
3.608281143672002,-3.157279969946309,0.36186828187076736
3.6095587505398377,-3.183267103959893,0.42634751958511513
3.613116954847271,-3.222169493172053,0.5474728905101581
3.627838411549579,-3.1895218433417436,0.4482677696402058
3.6302432435942533,-3.210052797689159,0.514690004779355
3.6389314113715545,-3.154846597789686,0.35590765295414356
3.6417563193963804,-3.218885650925397,0.5420059646690466
3.641990239794983,-3.185783127447696,0.44968301844752423
3.6445327836781836,-3.1642449046045726,0.38959249679779184
3.645224817594086,-3.1843046623928783,0.4501589051316012
3.648380477189952,-3.1731852277128536,0.40472595049836535
3.6521158913987444,-3.219016648353269,0.5356258059516988
3.659714965342758,-3.224101151969477,0.5458609225916021
3.6658532347832935,-3.1214178791137113,0.26203320233553945
3.6675938827426537,-3.1360486133880277,0.3001300927662956
3.6684490970570476,-3.1733773430597996,0.40368564807020507
3.6747842333647998,-3.1518000325172437,0.33723365166409575
3.6805804499785184,-3.1287788732102637,0.2834781762389431
3.682259284589544,-3.184783376006989,0.4549230611961371
3.6833589111465277,-3.158661816701644,0.3718819934143016
3.6838133266126714,-3.201486126409347,0.4856988818085157
3.6831706267428452,-3.1213936689049535,0.26148946527074546
3.683381109702554,-3.143146765293074,0.3215715879821631
3.6917772711180126,-3.201757701310568,0.49153253839408484
3.69508188849801,-3.198916206611426,0.48028868538542313
3.695341787035882,-3.1703024545557317,0.3982245790811917
3.6964708443881107,-3.1590084579524076,0.36500412791925385
3.6988288986896163,-3.184724552113949,0.4358265298533522
3.7115819535552315,-3.1808848927442153,0.4308983156951105
3.7131854055741593,-3.182735198028863,0.4362671718116984
3.7139460618357982,-3.1562499413243383,0.3463907613126989
3.7145582869789187,-3.153171254819001,0.3541972876715453
3.716590706425137,-3.138507809244925,0.30339341062548597
3.7173664159155195,-3.162367358169473,0.3756838202102997
3.7229627484010757,-3.126585815407609,0.2701562881145429
3.7401643674987364,-3.1234417875904503,0.26472634819501367
3.7460082136413986,-3.1790885642722793,0.43029751558180623
3.7500783838019602,-3.169764182688372,0.39023466504359944
3.7553176042352083,-3.149133133902919,0.329159438314033
3.7616654305529345,-3.187571293311068,0.44490562290213376
3.7641132587480786,-3.147400475964762,0.3296171351629929
3.765472265016804,-3.183027126847682,0.44049315042061665
3.767368277613585,-3.145914949730359,0.33644103100905653
3.7792555667718655,-3.2034396768006483,0.48783482181384424
3.78028000971449,-3.1941892248623045,0.47268510749612935
3.7811094520618953,-3.1625125884173912,0.3852435710572302
3.782410205264394,-3.188492346507454,0.4565578446985855
3.784387010651518,-3.2196986402950407,0.5435007387872364
3.78459755231682,-3.186602812260332,0.44434139062219036
3.7915154393396855,-3.1671252970999126,0.3954693514276602
3.7931155808172257,-3.2134876942836614,0.5210044840739143
3.799005923195409,-3.2187687090515453,0.543452630385726
3.79857876950262,-3.1649244087630453,0.38372502381890344
3.798600663656885,-3.1397432773099805,0.3119194326708811
3.798738773248957,-3.1525227960382245,0.3446485990370899
3.804631380628499,-3.1874775796755306,0.4491611865717992
3.81093490465018,-3.131738132612416,0.28940979965905894
3.8165139404924524,-3.131476738561075,0.29525145198933794
3.8223620976222006,-3.216795237117256,0.5428870517338362
3.824247489756697,-3.1841846384951995,0.4373752233316401
3.8248113698828985,-3.1862916355498236,0.44909488631071515
3.825544172388178,-3.1456493411407727,0.3269765049745359
3.8270502012478262,-3.1288653214271704,0.27665968296481247
3.8333914346144433,-3.2073178328707184,0.5091497047797692
3.833715933363466,-3.1831810926591473,0.44955069978045686
3.8388147259219854,-3.2039486960658112,0.497409586724705
3.839505836063769,-3.1594904933773953,0.377240245366795
3.8475843608469558,-3.1822173184883673,0.4304618598441151
3.854519303912489,-3.197578752994484,0.48660982688913834
3.8583466126795263,-3.1871893414261923,0.452893746534473
3.860034566733253,-3.183170175577432,0.4484898189957488
